partition,soil_moisture_pct_nfk,previous_irrigation_mm,onfarm_rain_gauge_mm,soil_type,irrigation_type,water_source,field_area_ha,irrigation_need
2,53.9,0.0,1.0,loam,pivot,irrigation_canal,35.7,0
2,59.8,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,57.7,0.0,7.6,loam,pivot,irrigation_canal,35.7,0
2,67.7,0.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,63.0,0.0,9.9,loam,pivot,irrigation_canal,35.7,0
2,69.5,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,68.6,0.0,6.7,loam,pivot,irrigation_canal,35.7,0
2,71.3,0.0,0.5,loam,pivot,irrigation_canal,35.7,0
2,63.5,0.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,69.7,0.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,62.2,0.0,3.8,loam,pivot,irrigation_canal,35.7,0
2,69.2,0.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,63.5,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,64.1,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,58.6,0.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,53.7,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,55.7,0.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,47.8,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,52.5,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,48.0,0.0,0.4,loam,pivot,irrigation_canal,35.7,1
2,48.1,0.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,62.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,62.9,30.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,66.5,30.0,22.4,loam,pivot,irrigation_canal,35.7,0
2,76.0,30.0,21.8,loam,pivot,irrigation_canal,35.7,0
2,90.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,83.5,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,82.1,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,84.7,30.0,0.8,loam,pivot,irrigation_canal,35.7,0
2,80.0,30.0,0.7,loam,pivot,irrigation_canal,35.7,0
2,79.2,30.0,0.8,loam,pivot,irrigation_canal,35.7,0
2,74.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,69.5,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,76.3,30.0,2.0,loam,pivot,irrigation_canal,35.7,0
2,76.8,30.0,26.6,loam,pivot,irrigation_canal,35.7,0
2,97.2,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,85.5,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,87.9,30.0,0.6,loam,pivot,irrigation_canal,35.7,0
2,81.3,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,81.2,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,79.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,69.6,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,70.0,30.0,0.5,loam,pivot,irrigation_canal,35.7,0
2,68.3,30.0,0.6,loam,pivot,irrigation_canal,35.7,0
2,66.7,30.0,3.7,loam,pivot,irrigation_canal,35.7,0
2,65.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,57.6,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,58.6,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,51.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,52.3,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,43.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,2
2,55.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,54.5,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,56.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,47.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,2
2,61.9,30.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,60.2,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,51.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,45.6,30.0,0.8,loam,pivot,irrigation_canal,35.7,1
2,49.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,2
2,59.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,50.3,30.0,0.3,loam,pivot,irrigation_canal,35.7,1
2,52.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,49.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,48.2,30.0,2.9,loam,pivot,irrigation_canal,35.7,1
2,46.1,30.0,11.7,loam,pivot,irrigation_canal,35.7,2
2,74.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,68.3,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,57.6,30.0,0.5,loam,pivot,irrigation_canal,35.7,0
2,56.5,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,78.6,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,69.7,30.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,66.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,63.1,30.0,1.9,loam,pivot,irrigation_canal,35.7,0
2,61.6,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,54.4,30.0,7.9,loam,pivot,irrigation_canal,35.7,1
2,80.9,30.0,0.8,loam,pivot,irrigation_canal,35.7,0
2,80.0,30.0,0.6,loam,pivot,irrigation_canal,35.7,0
2,73.7,30.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,72.4,30.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,63.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,61.3,30.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,60.0,30.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,61.1,30.0,10.9,loam,pivot,irrigation_canal,35.7,0
2,59.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,54.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,63.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,57.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,58.0,30.0,2.4,loam,pivot,irrigation_canal,35.7,0
2,50.2,30.0,0.8,loam,pivot,irrigation_canal,35.7,0
2,53.5,30.0,0.7,loam,pivot,irrigation_canal,35.7,0
2,57.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,47.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,,30.0,0.8,loam,pivot,irrigation_canal,35.7,0
2,48.3,30.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,42.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,41.5,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,44.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,42.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,54.2,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,55.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,58.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,55.2,30.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,57.3,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,49.5,30.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,47.7,30.0,18.3,loam,pivot,irrigation_canal,35.7,0
2,62.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,62.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,53.5,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,58.6,30.0,0.5,loam,pivot,irrigation_canal,35.7,0
2,52.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,51.1,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,57.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,46.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,45.6,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,50.6,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,39.4,30.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,42.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,41.5,30.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,36.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,36.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,39.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,36.9,30.0,1.5,loam,pivot,irrigation_canal,35.7,1
2,53.5,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,56.2,30.0,5.3,loam,pivot,irrigation_canal,35.7,0
2,58.7,30.0,2.7,loam,pivot,irrigation_canal,35.7,0
2,57.3,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,60.8,30.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,54.2,30.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,51.9,30.0,1.3,loam,pivot,irrigation_canal,35.7,0
2,,30.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,54.4,30.0,0.8,loam,pivot,irrigation_canal,35.7,0
2,50.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,49.5,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,45.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,50.0,30.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,50.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,50.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,46.0,30.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,70.8,0.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,,0.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,69.1,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,69.4,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,67.7,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,67.7,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,67.7,0.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,67.7,0.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,67.7,0.0,10.7,loam,pivot,irrigation_canal,35.7,0
2,67.7,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,67.7,0.0,5.2,loam,pivot,irrigation_canal,35.7,0
2,67.7,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,77.4,0.0,8.9,loam,pivot,irrigation_canal,35.7,0
2,75.1,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,81.6,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,84.2,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,74.7,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,78.4,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,76.4,0.0,2.5,loam,pivot,irrigation_canal,35.7,0
2,84.7,0.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,80.6,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,74.2,0.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,76.1,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,69.3,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,76.7,0.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,72.1,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,72.3,0.0,17.8,loam,pivot,irrigation_canal,35.7,0
2,84.9,0.0,5.9,loam,pivot,irrigation_canal,35.7,0
2,91.1,0.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,80.1,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,87.6,0.0,0.5,loam,pivot,irrigation_canal,35.7,0
2,83.5,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,84.7,0.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,76.8,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,73.9,0.0,0.5,loam,pivot,irrigation_canal,35.7,0
2,73.6,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,69.5,0.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,75.6,0.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,67.3,0.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,66.5,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,65.3,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,64.7,0.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,66.3,0.0,5.4,loam,pivot,irrigation_canal,35.7,0
2,54.3,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,56.2,0.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,58.4,0.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,,0.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,51.5,0.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,48.0,0.0,0.7,loam,pivot,irrigation_canal,35.7,1
2,69.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,64.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,62.8,30.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,56.0,30.0,0.9,loam,pivot,irrigation_canal,35.7,0
2,54.4,30.0,0.5,loam,pivot,irrigation_canal,35.7,0
2,,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,43.6,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,67.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,67.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,67.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,67.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,67.0,30.0,0.1,loam,pivot,irrigation_canal,35.7,1
2,67.0,30.0,2.1,loam,pivot,irrigation_canal,35.7,1
2,67.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,2
2,67.0,30.0,0.6,loam,pivot,irrigation_canal,35.7,1
2,54.5,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,48.6,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,65.5,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,55.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,47.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,39.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,2
2,56.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,69.8,30.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,66.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,60.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,62.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,46.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,45.0,30.0,0.3,loam,pivot,irrigation_canal,35.7,2
2,57.2,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,75.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,73.5,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,64.2,30.0,0.9,loam,pivot,irrigation_canal,35.7,0
2,58.6,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,57.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,65.1,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,68.1,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,61.0,30.0,0.7,loam,pivot,irrigation_canal,35.7,1
2,53.6,30.0,0.6,loam,pivot,irrigation_canal,35.7,1
2,49.3,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,64.6,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,59.9,30.0,0.6,loam,pivot,irrigation_canal,35.7,0
2,53.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,49.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,43.6,30.0,0.5,loam,pivot,irrigation_canal,35.7,2
2,55.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,60.3,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,50.2,30.0,0.9,loam,pivot,irrigation_canal,35.7,1
2,46.6,30.0,0.6,loam,pivot,irrigation_canal,35.7,1
2,41.8,30.0,8.4,loam,pivot,irrigation_canal,35.7,2
2,70.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,62.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,57.2,30.0,10.1,loam,pivot,irrigation_canal,35.7,1
2,56.4,30.0,0.7,loam,pivot,irrigation_canal,35.7,1
2,54.4,30.0,0.6,loam,pivot,irrigation_canal,35.7,0
2,48.6,30.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,48.5,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,48.2,30.0,0.8,loam,pivot,irrigation_canal,35.7,0
2,41.3,30.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,42.8,30.0,1.5,loam,pivot,irrigation_canal,35.7,0
2,42.8,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,41.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,40.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,36.9,30.0,0.1,loam,pivot,irrigation_canal,35.7,1
2,32.5,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,34.1,30.0,0.6,loam,pivot,irrigation_canal,35.7,1
2,24.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,25.0,30.0,0.1,loam,pivot,irrigation_canal,35.7,1
2,29.3,30.0,0.1,loam,pivot,irrigation_canal,35.7,2
2,39.7,30.0,2.6,loam,pivot,irrigation_canal,35.7,0
2,40.6,30.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,40.1,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,39.1,30.0,0.1,loam,pivot,irrigation_canal,35.7,1
2,35.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,56.2,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,57.6,30.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,58.2,30.0,3.7,loam,pivot,irrigation_canal,35.7,0
2,49.5,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,49.2,30.0,0.6,loam,pivot,irrigation_canal,35.7,0
2,48.4,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,47.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,45.1,30.0,0.5,loam,pivot,irrigation_canal,35.7,0
2,53.3,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,42.2,30.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,45.0,30.0,0.5,loam,pivot,irrigation_canal,35.7,0
2,41.5,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,40.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,38.3,30.0,0.1,loam,pivot,irrigation_canal,35.7,1
2,32.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,35.9,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,34.8,30.0,0.7,loam,pivot,irrigation_canal,35.7,1
2,34.1,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,28.3,30.0,0.4,loam,pivot,irrigation_canal,35.7,1
2,29.8,30.0,0.5,loam,pivot,irrigation_canal,35.7,1
2,50.6,30.0,0.2,loam,pivot,irrigation_canal,35.7,0
2,50.5,30.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,45.3,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,53.0,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,46.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,43.2,30.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,44.6,30.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,33.7,30.0,0.7,loam,pivot,irrigation_canal,35.7,0
2,36.5,30.0,0.1,loam,pivot,irrigation_canal,35.7,1
2,38.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,35.6,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,37.7,30.0,0.0,loam,pivot,irrigation_canal,35.7,1
2,28.5,30.0,2.5,loam,pivot,irrigation_canal,35.7,1
2,36.3,30.0,0.2,loam,pivot,irrigation_canal,35.7,1
2,35.5,30.0,0.5,loam,pivot,irrigation_canal,35.7,1
2,31.3,30.0,0.9,loam,pivot,irrigation_canal,35.7,1
